CustomerKey,ProductKey,Total Sales,Total Cost,Total Profit,Profit Margin,Year
17583,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17584,217,34.99,13.0863,21.9037,62.60%,2004
17584,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17585,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17585,473,63.5,23.749,39.751000000000005,62.60%,2004
17585,476,69.99,26.1763,43.8137,62.60%,2003
17585,485,21.98,8.2205,13.759500000000001,62.60%,2004
17586,231,49.99,38.4923,11.497700000000002,23.00%,2004
17586,580,1700.99,1082.51,618.48,36.36%,2004
17587,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17588,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17588,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17589,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17589,487,54.99,20.5663,34.423700000000004,62.60%,2004
17590,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17591,363,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17591,480,2.29,0.8565,1.4335,62.60%,2004
17591,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17591,537,35,13.09,21.91,62.60%,2004
17592,353,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17592,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17592,478,9.99,3.7363,6.2537,62.60%,2004
17593,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17593,471,63.5,23.749,39.751000000000005,62.60%,2004
17593,485,21.98,8.2205,13.759500000000001,62.60%,2004
17594,214,34.99,13.0863,21.9037,62.60%,2004
17594,353,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17594,485,21.98,8.2205,13.759500000000001,62.60%,2004
17595,222,34.99,13.0863,21.9037,62.60%,2004
17595,234,49.99,38.4923,11.497700000000002,23.00%,2004
17595,580,1700.99,1082.51,618.48,36.36%,2004
17596,237,49.99,38.4923,11.497700000000002,23.00%,2004
17596,581,1700.99,1082.51,618.48,36.36%,2004
17597,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17597,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17597,479,8.99,3.3623,5.627700000000001,62.60%,2004
17597,583,1700.99,1082.51,618.48,36.36%,2004
17598,214,34.99,13.0863,21.9037,62.60%,2004
17598,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17599,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17599,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17600,228,49.99,38.4923,11.497700000000002,23.00%,2004
17600,463,24.49,9.1593,15.330699999999998,62.60%,2004
17600,581,1700.99,1082.51,618.48,36.36%,2004
17601,217,34.99,13.0863,21.9037,62.60%,2003
17601,473,63.5,23.749,39.751000000000005,62.60%,2003
17601,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17601,478,9.99,3.7363,6.2537,62.60%,2003
17601,485,21.98,8.2205,13.759500000000001,62.60%,2003
17601,487,54.99,20.5663,34.423700000000004,62.60%,2003
17601,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17601,536,29.99,11.2163,18.773699999999998,62.60%,2003
17602,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17603,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17604,217,34.99,13.0863,21.9037,62.60%,2004
17604,363,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17604,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17604,537,35,13.09,21.91,62.60%,2004
17605,222,34.99,13.0863,21.9037,62.60%,2003
17605,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17606,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17607,228,49.99,38.4923,11.497700000000002,23.00%,2004
17607,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17608,582,1700.99,1082.51,618.48,36.36%,2004
17609,539,24.99,9.3463,15.643699999999999,62.60%,2004
17609,582,1700.99,1082.51,618.48,36.36%,2004
17610,222,34.99,13.0863,21.9037,62.60%,2003
17610,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17611,217,34.99,13.0863,21.9037,62.60%,2003
17611,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17612,217,34.99,13.0863,21.9037,62.60%,2004
17612,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17612,485,21.98,8.2205,13.759500000000001,62.60%,2004
17613,222,34.99,13.0863,21.9037,62.60%,2004
17613,228,49.99,38.4923,11.497700000000002,23.00%,2004
17613,363,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17613,485,21.98,8.2205,13.759500000000001,62.60%,2004
17614,580,1700.99,1082.51,618.48,36.36%,2004
17615,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17615,489,53.99,41.5723,12.417700000000004,23.00%,2004
17615,581,1700.99,1082.51,618.48,36.36%,2004
17616,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17617,489,53.99,41.5723,12.417700000000004,23.00%,2004
17617,582,1700.99,1082.51,618.48,36.36%,2004
17618,214,34.99,13.0863,21.9037,62.60%,2004
17618,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17619,214,34.99,13.0863,21.9037,62.60%,2004
17619,228,49.99,38.4923,11.497700000000002,23.00%,2003
17619,485,21.98,8.2205,13.759500000000001,62.60%,2003
17619,485,21.98,8.2205,13.759500000000001,62.60%,2004
17619,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17619,536,29.99,11.2163,18.773699999999998,62.60%,2004
17620,583,1700.99,1082.51,618.48,36.36%,2004
17621,480,2.29,0.8565,1.4335,62.60%,2004
17621,529,3.99,1.4923,2.4977,62.60%,2004
17621,539,24.99,9.3463,15.643699999999999,62.60%,2004
17621,583,1700.99,1082.51,618.48,36.36%,2004
17622,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17622,487,54.99,20.5663,34.423700000000004,62.60%,2004
17623,363,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17623,478,9.99,3.7363,6.2537,62.60%,2004
17623,485,21.98,8.2205,13.759500000000001,62.60%,2004
17624,357,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17624,480,2.29,0.8565,1.4335,62.60%,2004
17624,537,35,13.09,21.91,62.60%,2004
17625,228,49.99,38.4923,11.497700000000002,23.00%,2004
17625,357,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17625,485,21.98,8.2205,13.759500000000001,62.60%,2004
17625,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17625,537,35,13.09,21.91,62.60%,2004
17626,237,49.99,38.4923,11.497700000000002,23.00%,2003
17626,377,2181.5625,1320.6838,860.8787,39.46%,2002
17626,590,769.49,419.7784,349.71160000000003,45.45%,2003
17627,222,34.99,13.0863,21.9037,62.60%,2003
17627,379,2181.5625,1320.6838,860.8787,39.46%,2002
17627,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17627,536,29.99,11.2163,18.773699999999998,62.60%,2003
17627,587,769.49,419.7784,349.71160000000003,45.45%,2003
17628,214,34.99,13.0863,21.9037,62.60%,2003
17628,231,49.99,38.4923,11.497700000000002,23.00%,2003
17628,480,2.29,0.8565,1.4335,62.60%,2003
17628,482,8.99,3.3623,5.627700000000001,62.60%,2003
17628,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17628,530,4.99,1.8663,3.1237000000000004,62.60%,2003
17629,370,2443.35,1518.7864,924.5636,37.84%,2003
17629,529,3.99,1.4923,2.4977,62.60%,2003
17629,539,24.99,9.3463,15.643699999999999,62.60%,2003
17629,580,1700.99,1082.51,618.48,36.36%,2003
17630,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17631,217,34.99,13.0863,21.9037,62.60%,2003
17631,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17631,231,49.99,38.4923,11.497700000000002,23.00%,2003
17631,529,3.99,1.4923,2.4977,62.60%,2003
17632,217,34.99,13.0863,21.9037,62.60%,2004
17632,373,2181.5625,1320.6838,860.8787,39.46%,2003
17632,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17632,478,9.99,3.7363,6.2537,62.60%,2004
17632,589,769.49,419.7784,349.71160000000003,45.45%,2004
17633,385,1000.4375,605.6492,394.78830000000005,39.46%,2002
17633,480,2.29,0.8565,1.4335,62.60%,2003
17633,529,3.99,1.4923,2.4977,62.60%,2003
17633,539,24.99,9.3463,15.643699999999999,62.60%,2003
17633,582,1700.99,1082.51,618.48,36.36%,2003
17634,222,34.99,13.0863,21.9037,62.60%,2003
17634,385,1000.4375,605.6492,394.78830000000005,39.46%,2002
17634,580,1700.99,1082.51,618.48,36.36%,2003
17635,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17635,368,2443.35,1518.7864,924.5636,37.84%,2003
17635,580,1700.99,1082.51,618.48,36.36%,2003
17636,214,34.99,13.0863,21.9037,62.60%,2004
17636,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17636,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17636,535,24.99,9.3463,15.643699999999999,62.60%,2004
17637,483,120,44.88,75.12,62.60%,2003
17637,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17637,535,24.99,9.3463,15.643699999999999,62.60%,2003
17638,214,34.99,13.0863,21.9037,62.60%,2004
17638,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17638,536,29.99,11.2163,18.773699999999998,62.60%,2004
17639,373,2181.5625,1320.6838,860.8787,39.46%,2003
17639,475,69.99,26.1763,43.8137,62.60%,2004
17639,490,53.99,41.5723,12.417700000000004,23.00%,2004
17639,589,769.49,419.7784,349.71160000000003,45.45%,2004
17640,535,24.99,9.3463,15.643699999999999,62.60%,2003
17641,214,34.99,13.0863,21.9037,62.60%,2003
17641,389,1000.4375,605.6492,394.78830000000005,39.46%,2002
17641,582,1700.99,1082.51,618.48,36.36%,2003
17642,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17642,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17642,479,8.99,3.3623,5.627700000000001,62.60%,2003
17642,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17642,530,4.99,1.8663,3.1237000000000004,62.60%,2003
17643,214,34.99,13.0863,21.9037,62.60%,2004
17643,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17643,536,29.99,11.2163,18.773699999999998,62.60%,2004
17644,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17644,370,2443.35,1518.7864,924.5636,37.84%,2003
17644,592,564.99,308.2179,256.7721,45.45%,2003
17645,480,2.29,0.8565,1.4335,62.60%,2004
17645,483,120,44.88,75.12,62.60%,2004
17645,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17645,530,4.99,1.8663,3.1237000000000004,62.60%,2004
17646,234,49.99,38.4923,11.497700000000002,23.00%,2003
17646,387,1000.4375,605.6492,394.78830000000005,39.46%,2002
17646,580,1700.99,1082.51,618.48,36.36%,2003
17647,222,34.99,13.0863,21.9037,62.60%,2004
17647,231,49.99,38.4923,11.497700000000002,23.00%,2003
17647,361,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17647,385,1000.4375,605.6492,394.78830000000005,39.46%,2002
17647,586,742.35,461.4448,280.90520000000004,37.84%,2003
17648,214,34.99,13.0863,21.9037,62.60%,2003
17648,217,34.99,13.0863,21.9037,62.60%,2004
17648,363,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17648,385,1000.4375,605.6492,394.78830000000005,39.46%,2002
17648,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17648,478,9.99,3.7363,6.2537,62.60%,2004
17648,569,742.35,461.4448,280.90520000000004,37.84%,2003
17649,529,3.99,1.4923,2.4977,62.60%,2003
17650,222,34.99,13.0863,21.9037,62.60%,2004
17650,529,3.99,1.4923,2.4977,62.60%,2004
17651,222,34.99,13.0863,21.9037,62.60%,2004
17651,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17651,357,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17651,389,1000.4375,605.6492,394.78830000000005,39.46%,2002
17651,465,24.49,9.1593,15.330699999999998,62.60%,2003
17651,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17651,479,8.99,3.3623,5.627700000000001,62.60%,2003
17651,537,35,13.09,21.91,62.60%,2004
17651,570,742.35,461.4448,280.90520000000004,37.84%,2003
17652,480,2.29,0.8565,1.4335,62.60%,2003
17652,484,7.95,2.9733,4.9767,62.60%,2003
17652,529,3.99,1.4923,2.4977,62.60%,2003
17653,217,34.99,13.0863,21.9037,62.60%,2003
17653,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17654,237,49.99,38.4923,11.497700000000002,23.00%,2004
17654,481,8.99,3.3623,5.627700000000001,62.60%,2004
17654,583,1700.99,1082.51,618.48,36.36%,2004
17655,228,49.99,38.4923,11.497700000000002,23.00%,2004
17655,582,1700.99,1082.51,618.48,36.36%,2004
17656,463,24.49,9.1593,15.330699999999998,62.60%,2004
17656,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17656,479,8.99,3.3623,5.627700000000001,62.60%,2004
17656,584,539.99,343.6496,196.3404,36.36%,2004
17657,480,2.29,0.8565,1.4335,62.60%,2004
17657,485,21.98,8.2205,13.759500000000001,62.60%,2003
17657,490,53.99,41.5723,12.417700000000004,23.00%,2003
17657,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17657,536,29.99,11.2163,18.773699999999998,62.60%,2004
17658,480,2.29,0.8565,1.4335,62.60%,2004
17658,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17659,479,8.99,3.3623,5.627700000000001,62.60%,2004
17659,583,1700.99,1082.51,618.48,36.36%,2004
17660,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17660,479,8.99,3.3623,5.627700000000001,62.60%,2004
17660,582,1700.99,1082.51,618.48,36.36%,2004
17661,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17661,583,1700.99,1082.51,618.48,36.36%,2004
17662,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17662,488,53.99,41.5723,12.417700000000004,23.00%,2004
17662,582,1700.99,1082.51,618.48,36.36%,2004
17663,480,2.29,0.8565,1.4335,62.60%,2003
17663,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17664,222,34.99,13.0863,21.9037,62.60%,2003
17664,465,24.49,9.1593,15.330699999999998,62.60%,2003
17664,529,3.99,1.4923,2.4977,62.60%,2003
17664,538,21.49,8.0373,13.452699999999998,62.60%,2003
17664,605,539.99,343.6496,196.3404,36.36%,2003
17665,217,34.99,13.0863,21.9037,62.60%,2004
17665,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17666,217,34.99,13.0863,21.9037,62.60%,2004
17666,582,1700.99,1082.51,618.48,36.36%,2004
17667,222,34.99,13.0863,21.9037,62.60%,2004
17667,463,24.49,9.1593,15.330699999999998,62.60%,2004
17667,581,1700.99,1082.51,618.48,36.36%,2004
17668,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17668,479,8.99,3.3623,5.627700000000001,62.60%,2003
17668,606,539.99,343.6496,196.3404,36.36%,2003
17669,214,34.99,13.0863,21.9037,62.60%,2003
17669,467,24.49,9.1593,15.330699999999998,62.60%,2003
17669,529,3.99,1.4923,2.4977,62.60%,2003
17669,538,21.49,8.0373,13.452699999999998,62.60%,2003
17669,605,539.99,343.6496,196.3404,36.36%,2003
17670,584,539.99,343.6496,196.3404,36.36%,2003
17671,529,3.99,1.4923,2.4977,62.60%,2003
17671,538,21.49,8.0373,13.452699999999998,62.60%,2003
17671,604,539.99,343.6496,196.3404,36.36%,2003
17672,606,539.99,343.6496,196.3404,36.36%,2003
17673,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17674,214,34.99,13.0863,21.9037,62.60%,2004
17674,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17675,483,120,44.88,75.12,62.60%,2004
17675,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17676,472,63.5,23.749,39.751000000000005,62.60%,2003
17676,605,539.99,343.6496,196.3404,36.36%,2003
17677,222,34.99,13.0863,21.9037,62.60%,2004
17677,583,1700.99,1082.51,618.48,36.36%,2004
17678,214,34.99,13.0863,21.9037,62.60%,2004
17678,581,1700.99,1082.51,618.48,36.36%,2004
17679,217,34.99,13.0863,21.9037,62.60%,2004
17679,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17680,222,34.99,13.0863,21.9037,62.60%,2004
17680,480,2.29,0.8565,1.4335,62.60%,2004
17680,483,120,44.88,75.12,62.60%,2004
17680,484,7.95,2.9733,4.9767,62.60%,2004
17680,485,21.98,8.2205,13.759500000000001,62.60%,2004
17680,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17680,536,29.99,11.2163,18.773699999999998,62.60%,2004
17681,217,34.99,13.0863,21.9037,62.60%,2004
17681,581,1700.99,1082.51,618.48,36.36%,2004
17682,472,63.5,23.749,39.751000000000005,62.60%,2004
17682,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17683,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17684,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17685,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17686,214,34.99,13.0863,21.9037,62.60%,2004
17686,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17686,478,9.99,3.7363,6.2537,62.60%,2004
17686,480,2.29,0.8565,1.4335,62.60%,2003
17686,485,21.98,8.2205,13.759500000000001,62.60%,2004
17686,536,29.99,11.2163,18.773699999999998,62.60%,2003
17687,217,34.99,13.0863,21.9037,62.60%,2004
17687,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17688,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17689,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17690,581,1700.99,1082.51,618.48,36.36%,2004
17691,465,24.49,9.1593,15.330699999999998,62.60%,2004
17691,489,53.99,41.5723,12.417700000000004,23.00%,2004
17691,582,1700.99,1082.51,618.48,36.36%,2004
17692,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17692,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17693,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17693,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17694,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17695,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17695,484,7.95,2.9733,4.9767,62.60%,2003
17695,487,54.99,20.5663,34.423700000000004,62.60%,2003
17696,222,34.99,13.0863,21.9037,62.60%,2004
17696,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17697,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17698,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17698,482,8.99,3.3623,5.627700000000001,62.60%,2003
17698,487,54.99,20.5663,34.423700000000004,62.60%,2003
17699,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17699,484,7.95,2.9733,4.9767,62.60%,2004
17699,487,54.99,20.5663,34.423700000000004,62.60%,2004
17700,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17700,231,49.99,38.4923,11.497700000000002,23.00%,2003
17700,377,2181.5625,1320.6838,860.8787,39.46%,2003
17700,591,564.99,308.2179,256.7721,45.45%,2003
17701,467,24.49,9.1593,15.330699999999998,62.60%,2003
17701,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17701,530,4.99,1.8663,3.1237000000000004,62.60%,2003
17702,467,24.49,9.1593,15.330699999999998,62.60%,2003
17702,480,2.29,0.8565,1.4335,62.60%,2004
17702,530,4.99,1.8663,3.1237000000000004,62.60%,2003
17702,535,24.99,9.3463,15.643699999999999,62.60%,2004
17703,217,34.99,13.0863,21.9037,62.60%,2003
17703,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17703,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17703,536,29.99,11.2163,18.773699999999998,62.60%,2003
17704,480,2.29,0.8565,1.4335,62.60%,2003
17704,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17704,535,24.99,9.3463,15.643699999999999,62.60%,2003
17705,480,2.29,0.8565,1.4335,62.60%,2004
17705,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17705,530,4.99,1.8663,3.1237000000000004,62.60%,2004
17705,535,24.99,9.3463,15.643699999999999,62.60%,2003
17706,222,34.99,13.0863,21.9037,62.60%,2004
17706,484,7.95,2.9733,4.9767,62.60%,2003
17706,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17706,530,4.99,1.8663,3.1237000000000004,62.60%,2004
17706,535,24.99,9.3463,15.643699999999999,62.60%,2003
17707,480,2.29,0.8565,1.4335,62.60%,2004
17707,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17707,535,24.99,9.3463,15.643699999999999,62.60%,2004
17708,463,24.49,9.1593,15.330699999999998,62.60%,2004
17708,471,63.5,23.749,39.751000000000005,62.60%,2004
17708,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17708,530,4.99,1.8663,3.1237000000000004,62.60%,2004
17708,535,24.99,9.3463,15.643699999999999,62.60%,2004
17709,222,34.99,13.0863,21.9037,62.60%,2003
17709,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17709,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17709,530,4.99,1.8663,3.1237000000000004,62.60%,2003
17709,535,24.99,9.3463,15.643699999999999,62.60%,2004
17710,214,34.99,13.0863,21.9037,62.60%,2004
17710,217,34.99,13.0863,21.9037,62.60%,2003
17710,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17710,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17710,530,4.99,1.8663,3.1237000000000004,62.60%,2004
17710,535,24.99,9.3463,15.643699999999999,62.60%,2003
17711,214,34.99,13.0863,21.9037,62.60%,2004
17711,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17711,536,29.99,11.2163,18.773699999999998,62.60%,2004
17712,485,21.98,8.2205,13.759500000000001,62.60%,2004
17712,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17712,536,29.99,11.2163,18.773699999999998,62.60%,2004
17713,214,34.99,13.0863,21.9037,62.60%,2003
17713,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17713,536,29.99,11.2163,18.773699999999998,62.60%,2003
17714,217,34.99,13.0863,21.9037,62.60%,2003
17714,389,1000.4375,605.6492,394.78830000000005,39.46%,2003
17714,581,1700.99,1082.51,618.48,36.36%,2003
17715,222,34.99,13.0863,21.9037,62.60%,2003
17715,231,49.99,38.4923,11.497700000000002,23.00%,2003
17715,375,2181.5625,1320.6838,860.8787,39.46%,2003
17715,593,564.99,308.2179,256.7721,45.45%,2003
17716,381,1000.4375,605.6492,394.78830000000005,39.46%,2003
17716,582,1700.99,1082.51,618.48,36.36%,2003
17717,375,2181.5625,1320.6838,860.8787,39.46%,2003
17717,467,24.49,9.1593,15.330699999999998,62.60%,2003
17717,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17717,478,9.99,3.7363,6.2537,62.60%,2003
17717,490,53.99,41.5723,12.417700000000004,23.00%,2003
17717,591,564.99,308.2179,256.7721,45.45%,2003
17718,480,2.29,0.8565,1.4335,62.60%,2004
17718,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17718,535,24.99,9.3463,15.643699999999999,62.60%,2004
17719,481,8.99,3.3623,5.627700000000001,62.60%,2004
17719,536,29.99,11.2163,18.773699999999998,62.60%,2004
17720,217,34.99,13.0863,21.9037,62.60%,2003
17720,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17720,373,2181.5625,1320.6838,860.8787,39.46%,2003
